CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,PURCHASES_CREDIT_RATIO,PAYMENT_CREDIT_RATIO,BALANCE_CREDIT_RATIO,CASH_ADVANCE_CREDIT_RATIO,PURCHASE_PAYMENT_RATIO,SOM_CLUSTER
C13422,425.966019,1.0,2219.33,1443.5124999999998,158.83,0.0,0.416667,0.083333,0.333333,0.0,0,8,9000.0,2268.864868,211.168736,0.083333,12,0.2465922222219482,0.2520960964441643,0.04732955766661408,0.0,0.9781675547502101,4
C13423,1525.063274,1.0,150.0,150.0,0.0,264.96017,0.083333,0.083333,0.0,0.083333,1,3,1800.0,733.240634,469.758727,0.0,12,0.08333333333287038,0.4073559077755147,0.8472573744397376,0.14720009444362667,0.2045713140305237,1
C13424,1060.209389,1.0,43.2,0.0,43.2,176.22717,0.166667,0.0,0.083333,0.333333,4,2,1200.0,676.139575,314.901632,0.0,12,0.03599999999970001,0.563449645828638,0.8835078241593043,0.1468559749987762,0.0638921335130562,1
C13425,1068.046178,1.0,1632.83,285.0,1171.59375,0.0,1.0,0.166667,1.0,0.0,0,22,3600.0,3541.399754,549.246265,0.0,12,0.453563888887629,0.9837221538861564,0.2966794938880648,0.0,0.4610691007563077,4
C13426,4942.9272155,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.333333,10,0,8500.0,1691.047119,1715.4972705,0.0,12,0.0,0.19894671988211887,0.768624656704978,0.5008257591758813,0.0,3
C13427,128.558239,1.0,720.0,0.0,720.0,0.0,1.0,0.0,0.916667,0.0,0,12,1000.0,598.322582,197.443037,0.090909,12,0.7199999999928,0.5983225819940168,0.1285582389987144,0.0,1.2033642413783512,4
C13428,1502.292117,1.0,0.0,0.0,0.0,188.762242,0.0,0.0,0.0,0.083333,1,0,4600.0,544.978537,368.962968,0.0,12,0.0,0.11847359499974244,0.326585242825377,0.04103526999991079,0.0,1
C13429,999.528562,1.0,662.98,583.0,79.98,495.595993,0.363636,0.363636,0.090909,0.181818,2,8,1400.0,691.407037,676.34902,0.0,12,0.4735571428537604,0.4938621692821867,0.7139489728520433,0.35399713785461434,0.9588852362091467,1
C13430,864.760723,1.0,1894.5,1443.5124999999998,292.8,808.489505,1.0,0.5,0.75,0.166667,3,24,4100.0,1295.954973,286.246906,0.083333,12,0.4620731707305803,0.3160865787797169,0.2109172495116807,0.197192562194641,1.4618563449004809,2
C13431,465.332882,1.0,2715.8725000000004,1443.5124999999998,1171.59375,0.0,0.833333,0.583333,0.5,0.0,0,34,9500.0,4177.921542875,235.694396,0.35714250000000003,12,0.7284294736834437,0.599098867157264,0.048982408631527384,0.0,1.2158752313096102,2
C13432,2187.00313,0.9,0.0,0.0,0.0,892.792807,0.0,0.0,0.0,0.1,2,0,3000.0,460.103356,455.40632,0.0,12,0.0,0.1533677853328221,0.7290010433309033,0.29759760233234134,0.0,1
C13433,2073.595183,1.0,1716.11,1443.5124999999998,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,7000.0,1608.073274,699.559936,0.0,12,0.2451585714282212,0.22972475342824328,0.2962278832852911,0.0,1.0671839571841104,4
C13434,3592.56906,1.0,0.0,0.0,0.0,1286.356207,0.0,0.0,0.0,0.333333,5,0,4500.0,820.438917,1048.73584,0.0,12,0.0,0.18231975933292818,0.7983486799982259,0.28585693488825364,0.0,1
C13435,1861.43505,1.0,247.45,0.0,247.45,2784.5528481250003,0.583333,0.0,0.5,0.083333,10,7,4000.0,903.972319,716.103395,0.083333,12,0.06186249999984534,0.22599307974943503,0.4653587624988366,0.8822145372865206,0.27373625806484747,3
C13436,1176.753991,1.0,0.0,0.0,0.0,1817.167913,0.0,0.0,0.0,0.333333,6,0,2000.0,768.296414,318.681676,0.0,12,0.0,0.3841482069980793,0.5883769954970581,0.8822145372865206,0.0,3
C13437,146.647091,1.0,866.57,684.87,181.7,0.0,0.5,0.333333,0.166667,0.0,0,12,2500.0,1085.866453,119.015325,0.090909,12,0.34662799999861355,0.4343465811982627,0.058658836399765366,0.0,0.798044729715966,4
C13439,1396.385805,1.0,25.2,25.2,0.0,1920.24988,0.083333,0.083333,0.0,0.555555,10,1,2500.0,410.617369,503.627101,0.0,12,0.01007999999995968,0.16424694759934302,0.5585543219977658,0.7680999519969277,0.06137100352271335,3
C13440,48.272361,0.727273,750.0,250.0,500.0,0.0,0.5,0.083333,0.333333,0.0,0,8,6500.0,912.949944,74.0589,0.0,12,0.11538461538443787,0.14045383753824545,0.007426517076911651,0.0,0.8215127290612824,1
C13441,1440.568286,1.0,0.0,0.0,0.0,56.461898,0.0,0.0,0.0,0.166667,2,0,1500.0,474.645124,548.86868,0.0,12,0.0,0.3164300826645572,0.9603788573269308,0.037641265333082395,0.0,1
C13442,4942.9272155,1.0,1422.12,1196.98,225.14,2784.5528481250003,0.75,0.333333,0.5,0.555555,10,23,10000.0,2283.468603,1715.4972705,0.0,12,0.14221199999985776,0.2283468602997716,0.7595246989992404,0.4798127160995202,0.6227893819627754,3
C13443,473.679359,1.0,2580.63,1443.5124999999998,971.89,0.0,1.0,0.75,0.833333,0.0,0,41,8500.0,2358.035548,263.453051,0.0,12,0.3036035294114075,0.277415946823203,0.055726983411699134,0.0,1.0943982596775748,2
C13444,3613.551586,1.0,2653.49,1443.5124999999998,620.48,2784.5528481250003,0.833333,0.666667,0.5,0.555555,10,38,6500.0,868.565652,1183.572986,0.0,12,0.4082292307686027,0.13362548492287135,0.555931013229914,0.540980671383783,2.63978370164965,2
C13445,1.366727,0.7222225000000001,0.0,0.0,0.0,191.751369,0.0,0.0,0.0,0.083333,1,0,1200.0,594.099172,26.161818,0.166667,12,0.0,0.49508264332920765,0.0011389391666571755,0.15979280749866842,0.0,1
C13446,686.657879,1.0,2476.45,1443.5124999999998,851.95,253.273353,1.0,0.75,1.0,0.083333,1,35,4000.0,1600.734366,224.265608,0.083333,12,0.6191124999984522,0.4001835914989995,0.17166446974957084,0.0633183382498417,1.5470711771952608,2
C13447,4942.9272155,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.555555,10,0,12000.0,1460.027383,1465.870504,0.0,12,0.0,0.12166894858323195,0.5083663345829097,0.4427435335829643,0.0,3
C13448,4942.9272155,1.0,2325.75,1443.5124999999998,0.0,461.862131,0.5,0.5,0.0,0.25,3,25,13000.0,1489.518098,1644.757535,0.0,12,0.17890384615370852,0.11457831523068109,0.4559170885381108,0.035527856230741894,1.561411038313135,4
C13449,1135.452712,1.0,374.94,0.0,374.94,1062.414129,1.0,0.0,0.888889,0.111111,2,9,1200.0,415.322291,678.223873,0.0,12,0.31244999999739625,0.34610190916378253,0.9462105933254483,0.8822145372865206,0.9027687849072669,4
C13450,1502.972028,1.0,673.8,673.8,0.0,1187.524461,1.0,0.75,0.0,0.25,6,12,2400.0,2925.653927,361.356383,0.0,12,0.2807499999988302,1.2086872341664008,0.6262383449973906,0.49480185874793836,0.23030748571435425,4
C13451,1355.179528,1.0,0.0,0.0,0.0,119.945758,0.0,0.0,0.0,0.083333,2,0,1500.0,338.541279,348.388563,0.0,12,0.0,0.22569418599849536,0.9034530186606436,0.07996383866613357,0.0,1
C13452,2962.757731,1.0,2715.8725000000004,300.0,1171.59375,2483.768145,1.0,0.083333,1.0,0.333333,9,41,3000.0,4177.921542875,1715.4972705,0.083333,12,0.8273629669513277,1.2086872341664008,0.9875859103300415,0.8279227149972402,0.6186746412084755,2
C13453,1467.458994,0.909091,497.83,434.8,63.03,0.0,0.727273,0.545455,0.181818,0.0,0,14,1500.0,726.488879,856.508162,0.0,12,0.3318866666644541,0.48432591933010455,0.9783059959934781,0.0,0.6852548117163229,4
C13454,1737.037252,1.0,2432.9,1443.5124999999998,632.9,0.0,1.0,0.083333,0.916667,0.0,0,19,5000.0,1500.221266,468.467422,0.0,12,0.48657999999902685,0.3000442531993999,0.3474074503993052,0.0,1.6216941161423206,4
C13455,3866.85069,1.0,0.0,0.0,0.0,762.875848,0.0,0.0,0.0,0.181818,3,0,10000.0,708.94961,1392.546969,0.0,12,0.0,0.0708949609999291,0.3866850689996133,0.0762875847999237,0.0,1
C13456,1637.51006,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.555555,10,0,6500.0,4177.921542875,437.988978,0.0,12,0.0,0.859586811383293,0.25192462461499704,0.8822145372865206,0.0,3
C13457,2948.881234,1.0,840.48,510.0,330.48,411.828101,0.5,0.25,0.333333,0.166667,7,15,3000.0,1520.923579,1715.4972705,0.0,12,0.28015999999906616,0.5069745263316434,0.9829604113300568,0.13727603366620908,0.5526115917981136,3
C13458,10.785694,0.7222225000000001,384.4,0.0,384.4,0.0,0.888889,0.0,0.777778,0.0,0,8,1500.0,655.428475,65.251585,0.333333,12,0.25626666666495823,0.4369523166637537,0.007190462666618731,0.0,0.5864865727631609,4
C13459,126.32794,0.909091,718.01,718.01,0.0,0.0,0.25,0.25,0.0,0.0,0,5,7500.0,1067.973689,157.340797,0.0,12,0.09573466666653901,0.1423964918664768,0.016843725333310876,0.0,0.6723105703714364,1
C13460,3862.125712,1.0,812.78,676.8,135.98,2784.5528481250003,0.5,0.333333,0.25,0.555555,10,14,6000.0,803.736956,1715.4972705,0.0,12,0.13546333333310756,0.13395615933311006,0.6436876186655939,0.5362154148324396,1.0112512482129632,3
C13461,2105.898309,1.0,0.0,0.0,0.0,217.314696,0.0,0.0,0.0,0.333333,5,0,2250.0,569.815997,1031.776402,0.0,12,0.0,0.2532515542210967,0.9359548039958403,0.09658430933290407,0.0,1
C13462,4891.896666,1.0,915.81,0.0,915.81,1678.175594,0.583333,0.0,0.5,0.25,5,7,7500.0,1164.557472,1270.282758,0.0,12,0.12210799999983718,0.15527432959979295,0.6522528887991302,0.22375674586636835,0.7864017208350675,3
C13463,1299.826045,1.0,599.74,524.5,75.24,160.70672,0.25,0.083333,0.166667,0.166667,2,5,1500.0,589.628198,489.936556,0.0,12,0.3998266666640012,0.3930854653307128,0.8665506966608897,0.10713781333261908,1.017149454561582,1
C13464,68.707804,1.0,774.91,774.91,0.0,0.0,1.0,0.75,0.0,0.0,0,12,7500.0,1209.741424,169.985235,0.35714250000000003,12,0.10332133333319557,0.1612988565331183,0.009161040533321119,0.0,0.6405583743932327,4
C13465,589.130175,1.0,1669.58,1060.58,609.0,0.0,0.75,0.583333,0.416667,0.0,0,17,3000.0,2883.911526,292.720686,0.0,12,0.5565266666648115,0.9613038419967956,0.19637672499934541,0.0,0.5789289945069593,4
C13466,820.163313,1.0,680.14,0.0,680.14,0.0,0.75,0.0,0.666667,0.0,0,18,1200.0,1178.247173,219.875876,0.0,12,0.5667833333286102,0.9818726441584844,0.6834694274943045,0.0,0.5772473005494133,4
C13467,282.873015,1.0,484.49,305.0,179.49,0.0,0.666667,0.416667,0.416667,0.0,0,15,1000.0,341.883623,979.920602,0.083333,12,0.48448999999515513,0.34188362299658115,0.28287301499717127,0.0,1.4171196494715654,4
C13468,3367.300661,1.0,898.18,798.78,99.4,0.0,0.166667,0.166667,0.083333,0.0,0,7,6500.0,855.157235,1315.440072,0.0,12,0.13818153846132586,0.13156265153825913,0.5180462555376646,0.0,1.0503097713831502,1
C13469,1299.092905,1.0,323.99,323.99,0.0,2784.5528481250003,0.083333,0.083333,0.0,0.25,10,1,8500.0,2222.007132,1109.569412,0.0,12,0.03811647058819045,0.26141260376439834,0.15283445941158488,0.8822145372865206,0.1458096129992718,3
C13470,93.358273,0.857143,1094.41,220.01,874.4,0.0,0.857143,0.142857,0.714286,0.0,0,16,1500.0,780.526454,102.598525,0.35714250000000003,12,0.7296066666618027,0.5203509693298644,0.06223884866625174,0.0,1.4021433794811249,4
C13471,1872.458334,1.0,220.0,220.0,0.0,330.0146,0.083333,0.083333,0.0,0.166667,2,1,2000.0,716.568489,755.821363,0.0,12,0.10999999999945001,0.3582842444982086,0.9362291669953189,0.16500729999917496,0.30701880333022824,1
C13472,11.78569,0.7222225000000001,69.9,69.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2000.0,266.254303,116.316856,0.0,12,0.03494999999982525,0.13312715149933438,0.0058928449999705364,0.0,0.26253096836288387,1
C13473,1694.125362,1.0,437.52,172.6,264.92,0.0,0.916667,0.166667,0.916667,0.0,0,13,1800.0,797.134098,666.656548,0.0,12,0.2430666666653163,0.4428522766642064,0.941180756661438,0.0,0.5488662460836186,4
C13474,62.986919,1.0,693.43,62.0,631.43,0.0,1.0,0.083333,0.916667,0.0,0,15,8500.0,593.0196,152.069656,0.35714250000000003,12,0.08157999999990401,0.0697670117646238,0.0074102257646971635,0.0,1.169320541830838,4
C13475,4005.202539,1.0,1425.23,1208.45,216.78,2637.011333,1.0,0.75,0.416667,0.333333,6,41,5550.0,1607.054463,1061.281539,0.0,12,0.2567981981977355,0.28955936270218097,0.7216581151338348,0.475137177116261,0.8868585557023101,2
C13476,1887.939311,1.0,0.0,0.0,0.0,1535.271649,0.0,0.0,0.0,0.166667,3,0,6700.0,567.78086,406.932424,0.0,12,0.0,0.08474341194017201,0.28178198671599736,0.22914502223846397,0.0,1
C13478,1003.774921,1.0,161.27,161.27,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,1200.0,257.638043,368.466873,0.0,12,0.13439166666554675,0.21469836916487753,0.8364791008263627,0.0,0.625955693949051,1
C13479,877.354533,1.0,2715.8725000000004,1443.5124999999998,512.88,61.792952,1.0,0.75,1.0,0.083333,1,41,9000.0,4177.921542875,236.319631,0.166667,12,0.7726977777769192,0.8318220916657424,0.09748383699989167,0.006865883555547926,0.9289219239519624,2
C13480,670.425221,1.0,349.0,0.0,349.0,0.0,0.166667,0.0,0.083333,0.0,0,2,1950.0,563.652253,218.138964,0.0,12,0.17897435897344116,0.2890524374344151,0.3438078056392625,0.0,0.6191760933027056,1
C13481,15.669963,0.7222225000000001,70.81,0.0,70.81,0.0,0.714286,0.0,0.571429,0.0,0,7,1500.0,16.385421,84.383546,0.333333,12,0.04720666666635196,0.010923613999927178,0.010446641999930355,0.0,2.63978370164965,4
C13482,892.102792,1.0,0.0,0.0,0.0,276.598043,0.0,0.0,0.0,0.416667,7,0,900.0,511.767875,321.440682,0.0,12,0.0,0.5686309722159041,0.9912253244334308,0.30733115888547413,0.0,1
C13483,1037.137052,1.0,549.0,549.0,0.0,882.773966,0.25,0.25,0.0,0.333333,5,3,4000.0,2521.277415,1715.4972705,0.181818,12,0.13724999999965687,0.6303193537484242,0.2592842629993518,0.22069349149944825,0.21774676468825727,3
C13484,3278.259894,1.0,1581.43,1296.74,284.69,0.0,0.583333,0.333333,0.5,0.0,0,41,8500.0,996.350965,1147.212494,0.0,12,0.18605058823507523,0.11721776058809738,0.3856776345877815,0.0,1.5872218279872172,4
C13485,930.286054,1.0,2715.8725000000004,439.16,1171.59375,0.0,1.0,0.75,0.916667,0.0,0,26,2500.0,2991.900221,548.880214,0.083333,12,0.8273629669513277,1.196760088395213,0.37211442159851155,0.0,1.0157959074497631,2
C13486,61.921514,0.7222225000000001,655.21,655.21,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,116.093233,172.342232,0.0,12,0.4368066666637547,0.0773954886661507,0.04128100933305813,0.0,2.63978370164965,1
C13487,3765.693221,1.0,0.0,0.0,0.0,1700.400179,0.0,0.0,0.0,0.454545,8,0,4000.0,745.344919,1715.4972705,0.0,12,0.0,0.18633622974953418,0.9414233052476465,0.42510004474893726,0.0,3
C13488,962.855497,0.909091,1839.69,1443.5124999999998,338.64,0.0,0.833333,0.25,0.583333,0.0,0,19,5000.0,1331.30538,247.588037,0.0,12,0.36793799999926413,0.26626107599946747,0.19257109939961486,0.0,1.381869274791169,4
C13489,935.367518,0.818182,2186.22,1443.5124999999998,412.1,0.0,0.416667,0.333333,0.25,0.0,0,35,1700.0,3159.774947,291.825678,0.0,12,0.8273629669513277,1.2086872341664008,0.5502161870555871,0.0,0.691891048148462,4
C13490,2640.820976,0.9,1167.86,0.0,1167.86,2784.5528481250003,0.8,0.0,0.7,0.555555,10,13,8000.0,538.132963,641.479689,0.0,12,0.14598249999981752,0.06726662037491592,0.3301026219995874,0.4328969026244589,2.1702071426133727,3
C13491,39.670161,1.0,319.92,0.0,319.92,0.0,1.0,0.0,1.0,0.0,0,12,10000.0,365.863745,176.935616,0.35714250000000003,12,0.031991999999968004,0.03658637449996341,0.003967016099996033,0.0,0.8744238924008603,4
C13492,1158.783497,1.0,183.0,183.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,3,1200.0,271.548882,355.227627,0.0,12,0.15249999999872918,0.22629073499811425,0.9656529141586195,0.0,0.6739118152335493,1
C13493,1518.339584,1.0,1435.79,762.12,673.67,0.0,0.916667,0.333333,0.75,0.0,0,27,1500.0,1075.686261,1136.154471,0.0,12,0.8273629669513277,0.7171241739952192,1.0122263893265853,0.0,1.3347665132878854,4
C13494,2158.754686,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.5,7,0,9000.0,1392.104949,494.197293,0.0,12,0.0,0.15467832766649478,0.23986163177751127,0.3364139337774039,0.0,3
C13495,4942.9272155,1.0,2480.63,1443.5124999999998,442.39,1657.436894,0.916667,0.75,0.583333,0.5,10,41,8500.0,1876.060624,1715.4972705,0.0,12,0.2918388235290684,0.2207130145879756,0.8097425759990473,0.19499257576447646,1.3222547119494246,2
C13496,132.353911,1.0,358.34,0.0,358.34,0.0,0.916667,0.0,0.833333,0.0,0,16,1500.0,85.938437,149.203101,0.0,12,0.2388933333317407,0.057292291332951384,0.08823594066607844,0.0,2.63978370164965,4
C13497,3732.224017,1.0,0.0,0.0,0.0,2167.305318,0.0,0.0,0.0,0.555555,10,0,4500.0,1086.72505,1535.949295,0.0,12,0.0,0.24149445555501892,0.8293831148870459,0.4816234039989298,0.0,3
C13498,1089.475719,1.0,0.0,0.0,0.0,287.364895,0.0,0.0,0.0,0.083333,1,0,3000.0,373.306733,231.573591,0.0,12,0.0,0.12443557766625189,0.3631585729987895,0.09578829833301404,0.0,1
C13499,434.71366,1.0,1971.57,450.94,1171.59375,0.0,0.583333,0.25,0.5,0.0,0,24,6700.0,616.189722,223.258848,0.0,12,0.2942641791040384,0.09196861522374332,0.06488263582079869,0.0,2.63978370164965,4
C13500,246.688528,0.909091,297.96,0.0,297.96,0.0,0.916667,0.0,0.916667,0.0,0,11,1000.0,1333.301174,221.51113,0.0,12,0.2979599999970204,1.2086872341664008,0.2466885279975331,0.0,0.22347539011299578,4
C13501,4942.9272155,1.0,2715.8725000000004,1443.5124999999998,532.57,0.0,1.0,0.75,0.583333,0.0,0,41,9000.0,3723.833142,1715.4972705,0.0,12,0.6132222222215408,0.41375923799954023,0.9068720811101033,0.0,1.48207499894075,2
C13502,35.276551,1.0,22.48,22.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,68.205028,200.03439,0.0,12,0.002997333333329337,0.009094003733321207,0.004703540133327062,0.0,0.3295944691453548,1
C13503,87.908147,0.7222225000000001,895.11,895.11,0.0,0.0,0.25,0.25,0.0,0.0,0,5,13850.0,1082.659906,103.425559,0.0,12,0.05424909090905803,0.06561575187874812,0.005327766484845255,0.0,0.8267693252803733,1
C13504,215.993595,1.0,835.71,0.0,835.71,0.0,1.0,0.0,0.916667,0.0,0,28,5500.0,794.991453,178.248506,0.0,12,0.15194727272699646,0.14454390054519173,0.03927156272720132,0.0,1.0512188487509284,4
C13505,3333.963106,1.0,934.07,841.07,93.0,0.0,0.916667,0.75,0.416667,0.0,0,19,11500.0,867.272423,935.819727,0.0,12,0.08122347826079894,0.07541499330428224,0.2899098353040957,0.0,1.0770202939904039,4
C13506,4942.9272155,1.0,204.8,0.0,204.8,2784.5528481250003,0.75,0.0,0.75,0.555555,10,9,7000.0,1892.355319,1653.92317,0.0,12,0.029257142857101064,0.270336474142471,0.8674136109987608,0.6119509089991259,0.10822491840863305,3
C13507,63.169044,1.0,806.71,806.71,0.0,0.0,1.0,0.75,0.0,0.0,0,14,7500.0,705.485115,148.199188,0.181818,12,0.10756133333318993,0.09406468199987457,0.00842253919998877,0.0,1.1434826658087114,4
C13508,1326.334307,1.0,2484.76,374.18,1171.59375,0.0,1.0,0.25,1.0,0.0,0,39,7500.0,400.178807,367.804459,0.0,12,0.33130133333289163,0.053357174266595524,0.17684457426643088,0.0,2.63978370164965,4
C13509,1088.996599,1.0,0.0,0.0,0.0,2475.856774,0.0,0.0,0.0,0.555555,10,0,2500.0,170.234238,214.292795,0.0,12,0.0,0.06809369519972763,0.4355986395982577,0.8822145372865206,0.0,3
C13510,4146.601225,1.0,521.32,200.0,321.32,2054.006911,0.666667,0.083333,0.666667,0.416667,8,9,5000.0,1147.148308,1070.072907,0.0,12,0.10426399999979148,0.22942966159954115,0.8293202449983414,0.4108013821991784,0.4544486500654418,3
C13511,2240.079824,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.333333,8,0,3000.0,4177.921542875,883.416435,0.166667,12,0.0,1.2086872341664008,0.7466932746641777,0.8822145372865206,0.0,3
C13512,440.263759,1.0,891.66,891.66,0.0,0.0,0.25,0.25,0.0,0.0,0,3,7500.0,619.251006,188.075723,0.0,12,0.11888799999984148,0.0825668007998899,0.058701834533255066,0.0,1.4399007693910812,1
C13513,642.939211,0.7222225000000001,0.0,0.0,0.0,1936.701702,0.0,0.0,0.0,0.166667,5,0,1950.0,3997.53568,308.839052,0.25,12,0.0,1.2086872341664008,0.32971241589574507,0.8822145372865206,0.0,3
C13514,67.515739,0.909091,640.48,640.48,0.0,0.0,0.75,0.75,0.0,0.0,0,12,500.0,531.228483,162.317727,0.090909,12,0.8273629669513277,1.0624569659787508,0.13503147799729937,0.0,1.2056582440214212,4
C13515,625.292621,1.0,1215.64,1215.64,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,297.914805,525.056459,0.0,12,0.486255999998055,0.11916592199952335,0.25011704839899956,0.0,2.63978370164965,1
C13516,25.766006,1.0,290.0,0.0,290.0,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,262.366918,170.710461,0.35714250000000003,12,0.19333333333204447,0.1749112786655006,0.017177337333218818,0.0,1.1053222799566018,4
C13517,3197.652201,1.0,0.0,0.0,0.0,2784.5528481250003,0.0,0.0,0.0,0.166667,2,0,5000.0,4177.921542875,759.570108,0.083333,12,0.0,1.2086872341664008,0.639530440198721,0.8358498683983283,0.0,3
C13518,39.432667,1.0,442.76,0.0,442.76,0.0,1.0,0.0,1.0,0.0,0,13,2100.0,482.712777,130.29661,0.35714250000000003,12,0.21083809523709127,0.22986322714176258,0.01877746047610106,0.0,0.9172328164639149,4
C13519,2651.966491,1.0,0.0,0.0,0.0,1680.241238,0.0,0.0,0.0,0.25,5,0,3000.0,771.905711,778.739379,0.0,12,0.0,0.257301903665809,0.8839888303303868,0.5600804126647998,0.0,3
C13520,186.130209,0.7222225000000001,2546.94,1136.36,1171.59375,0.0,0.666667,0.333333,0.583333,0.0,0,15,12000.0,4177.921542875,216.399562,0.35714250000000003,12,0.21224499999982313,0.3861264555830115,0.015510850749987074,0.0,0.5496774357998775,2
C13521,669.973636,0.7222225000000001,0.0,0.0,0.0,1479.440572,0.0,0.0,0.0,0.166667,3,0,3000.0,1616.215963,121.550312,0.0,12,0.0,0.5387386543315376,0.22332454533258894,0.4931468573316895,0.0,1
C13522,25.897329,1.0,299.65,299.65,0.0,0.0,1.0,0.75,0.0,0.0,0,12,9000.0,261.779201,163.208033,0.35714250000000003,12,0.03329444444440745,0.029086577888856567,0.0028774809999968023,0.0,1.1446669515526304,4
C13523,1243.734425,1.0,0.0,0.0,0.0,306.3199,0.0,0.0,0.0,0.166667,3,0,1500.0,635.639502,342.273932,0.0,12,0.0,0.42375966799717496,0.8291562833278058,0.20421326666530526,0.0,1
C13524,1965.881663,1.0,2715.8725000000004,1443.5124999999998,1171.59375,0.0,0.833333,0.083333,0.666667,0.0,0,11,1800.0,3988.944816,1715.4972705,0.083333,12,0.8273629669513277,1.2086872341664008,1.092156479438377,0.0,0.9481429737559244,2
C13525,140.715619,0.888889,1562.4,0.0,1171.59375,0.0,0.888889,0.0,0.888889,0.0,0,12,2500.0,1140.945539,134.478322,0.222222,12,0.6249599999975002,0.45637821559817454,0.05628624759977486,0.0,1.3693905156557225,4
C13526,31.285608,0.7222225000000001,1013.0,0.0,1013.0,0.0,0.583333,0.0,0.416667,0.0,0,7,4500.0,1486.232552,43.611906,0.0,12,0.22511111111061086,0.3302739004437105,0.006952357333317884,0.0,0.6815891622276782,4
C13527,115.593266,0.818182,46.3,0.0,46.3,378.517888,0.083333,0.0,0.083333,0.083333,1,1,7500.0,450.775587,93.858687,0.0,12,0.006173333333325102,0.06010341159991986,0.015412435466646116,0.050469051733266046,0.1027118622530303,1
C13528,1055.613983,1.0,0.0,0.0,0.0,378.769414,0.0,0.0,0.0,0.333333,4,0,1200.0,1328.486686,267.70904,0.083333,12,0.0,1.1070722383241078,0.879678319159336,0.315641178330703,0.0,1
C13529,874.800721,0.909091,0.0,0.0,0.0,557.540201,0.0,0.0,0.0,0.166667,2,0,1700.0,1915.107195,200.032263,0.090909,12,0.0,1.1265336441110205,0.5145886594087378,0.32796482411571787,0.0,1
C13530,14.9447,0.7222225000000001,381.5,0.0,381.5,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,602.003541,124.074597,0.35714250000000003,12,0.1271666666662428,0.20066784699933113,0.004981566666650061,0.0,0.6337172026595485,4
C13531,118.463635,0.818182,1572.67,1443.5124999999998,0.0,0.0,0.583333,0.583333,0.0,0.0,0,14,5000.0,1838.425899,131.342387,0.35714250000000003,12,0.31453399999937093,0.3676851797992646,0.023692726999952615,0.0,0.855443779837354,4
C13532,551.175183,1.0,1711.11,537.42,1171.59375,0.0,1.0,0.416667,1.0,0.0,0,41,4000.0,1581.285232,189.328101,0.0,12,0.42777749999893055,0.3953213079990117,0.1377937957496555,0.0,1.0821007907757272,4
C13533,144.080651,1.0,1526.54,1005.69,520.85,0.0,0.75,0.25,0.5,0.0,0,20,3000.0,0.0,312.343947,0.0,12,0.5088466666649705,0.0,0.04802688366650658,0.0,2.63978370164965,4
C13534,673.930629,1.0,689.93,0.0,689.93,916.447583,0.833333,0.0,0.75,0.083333,2,14,1800.0,1603.66063,204.556137,0.0,12,0.38329444444231503,0.8909225722172728,0.37440590499792,0.5091375461082827,0.43022194789161705,4
C13535,122.062129,1.0,924.69,422.0,502.69,0.0,0.5,0.083333,0.416667,0.0,0,11,6300.0,789.33314,164.279979,0.35714250000000003,12,0.1467761904759575,0.12529097460297572,0.019374941111080356,0.0,1.1714825504327429,4
C13536,72.033516,1.0,837.43,39.0,798.43,0.0,1.0,0.083333,1.0,0.0,0,22,2500.0,948.576582,169.887225,0.35714250000000003,12,0.3349719999986601,0.3794306327984823,0.02881340639988475,0.0,0.8828280350601905,4
C13537,4350.643699,0.9,1021.19,441.55,579.64,2784.5528481250003,0.8,0.1,0.7,0.5,10,20,6000.0,4177.921542875,1661.123436,0.125,12,0.17019833333304968,1.1895614303313509,0.7251072831654582,0.8822145372865206,0.1430765398012297,3
C13538,1413.006634,1.0,1678.69,1443.5124999999998,150.0,392.356874,0.5,0.166667,0.333333,0.083333,1,8,1800.0,2308.456562,510.627017,0.083333,12,0.8273629669513277,1.2086872341664008,0.7850036855511945,0.21797604110990015,0.7271915043263129,4
